Date,Volume,10 BD moving average,50 BD moving average,10 BD volatility,EPS,DJUSCL,50 BD simple return,daily simple return,category,50 BD moving average 10 days later
4.0652,25.299,21.001,21.4008,6.772,7.2,15.09933333,-5.553,-2.26,3,20.104
4.0653,15.173,20.782,21.3126,8.012,7.2,15.38633333,-4.62,1.24,5,20.165
4.0654,12.596,20.616,21.241,8.479,7.2,15.743,-3.531,1.42,5,20.241
4.0658,13.863,20.513,21.1878,8.626,7.2,15.549,-3.255,1.76,5,20.234
4.0659,9.44,20.367,21.1384,7.456,7.2,15.50566667,-3.18,0.2,5,20.235
4.066,17.667,20.243,21.0902,6.149,7.2,15.44566667,-3.705,-1.18,3,20.265
4.0661,13.139,20.121,21.0336,4.875,7.2,15.568,-3.864,-1.39,3,20.297
4.0662,19,19.993,20.975,3.548,7.2,16.03933333,-2.277,5.1,6,20.285
4.0665,24.125,20.011,20.9408,3.937,7.2,16.11666667,-2.364,-0.05,3,20.397
4.0666,12.493,20.104,20.9052,4.631,7.2,15.57866667,-2.097,-1.59,3,20.312
4.0667,18.281,20.165,20.8744,4.69,7.2,15.21733333,-2.166,-1.46,3,20.238
4.0668,28.121,20.241,20.843,3.897,7.2,14.82366667,-2.106,-2.92,3,20.245
4.0669,13.137,20.234,20.8134,4.018,7.2,14.913,-1.98,1.84,5,20.314
4.0672,8.989,20.235,20.7852,4.01,7.2,15.294,1.134,3.21,6,20.42
4.0673,8.877,20.265,20.8002,4.164,7.2,15.17633333,0.219,0.29,5,20.483
4.0674,14.656,20.297,20.8032,4.339,7.2,14.58833333,-0.387,-3.29,2,20.469
4.0675,30.297,20.285,20.798,4.419,7.2,14.53966667,0.45,4.81,6,20.426
4.0676,17.555,20.397,20.8042,4.5,7.2,14.09766667,-1.887,-4.59,2,20.487
4.0679,11.691,20.312,20.7774,4.414,7.2,14.09033333,-1.719,0.5,5,20.469
4.068,13.808,20.238,20.753,4.095,7.2,14.34666667,-0.276,2.39,5,20.562
4.0681,8.584,20.245,20.7492,4.147,7.2,14.61633333,-0.171,1.56,5,20.679
4.0682,10.127,20.314,20.7468,4.578,7.2,14.42433333,-0.144,-1.05,3,20.699
4.0683,7.774,20.42,20.7448,3.891,7.2,14.31933333,0.855,-0.34,3,20.661
4.0686,6.894,20.483,20.7562,3.54,7.2,14.066,0.567,-0.63,3,20.572
4.0687,10.345,20.469,20.7638,3.52,7.2,14.11966667,-0.582,-1.12,3,20.459
4.0688,6.098,20.426,20.7558,3.537,7.2,14.40633333,-0.261,1.78,5,20.337
4.0689,8.212,20.487,20.7522,3.17,7.2,14.73433333,0.189,0.83,5,20.232
4.069,8.918,20.469,20.7548,2.933,7.2,14.90966667,-0.687,0.72,5,20.148
4.0694,16.058,20.562,20.745,2.634,7.2,15.047,-0.903,1.63,5,20.081
4.0695,10.258,20.679,20.7318,2.799,7.2,14.66633333,-0.624,-2.31,3,19.942
4.0696,12.026,20.699,20.723,2.768,7.2,14.41333333,-1.383,-1.25,3,19.848
4.0697,11.434,20.661,20.7032,2.768,7.2,14.32066667,-2.631,-3.56,2,19.711
4.07,9.548,20.572,20.6652,3.975,7.2,13.95,-2.784,-1.57,3,19.599
4.0701,12.976,20.459,20.6254,5.326,7.2,13.973,-3.354,-1.13,3,19.542
4.0702,13.684,20.337,20.577,6.595,7.2,13.69766667,-2.706,-0.31,3,19.504
4.0703,10.72,20.232,20.539,7.567,7.2,13.89266667,-2.025,2.97,5,19.547
4.0704,16.242,20.148,20.5104,7.603,7.2,13.607,-1.785,1.72,5,19.615
4.0707,14.1,20.081,20.485,7.303,7.2,13.14266667,-2.889,-2.84,3,19.629
4.0708,13.715,19.942,20.4434,6.882,7.2,13.59233333,-2.166,4.05,6,19.659
4.0709,11.001,19.848,20.4118,5.393,7.2,13.08833333,-3.282,-4.53,2,19.729
4.071,15.621,19.711,20.3642,4.516,7.2,12.87933333,-3.111,-0.05,3,19.757
4.0711,16.495,19.599,20.3194,3.681,7.2,12.87566667,-2.997,-0.93,3,19.92
4.0714,7.062,19.542,20.2768,3.842,7.2,12.80066667,-2.718,-0.63,3,20.113
4.0715,7.501,19.504,20.2388,4.12,7.2,13.41066667,-2.883,3.09,6,20.336
4.0716,8.928,19.547,20.197,4.026,7.2,13.42133333,-2.391,0.97,5,20.597
4.0717,9.535,19.615,20.1626,3.891,7.2,13.502,-2.013,0.15,5,20.771
4.0718,40.351,19.629,20.134,3.965,7.2,13.34233333,-1.011,2.52,5,20.953
4.0721,8.161,19.659,20.1198,4.43,7.2,13.34133333,-0.624,-0.83,3,21.147
4.0722,7.297,19.729,20.1112,4.713,7.2,13.66733333,1.056,1.83,5,21.208
4.0723,7.418,19.757,20.1252,5.152,7.2,13.74566667,1.722,2.09,5,21.307
4.0724,8.151,19.92,20.148,6.282,7.2,13.89933333,2.904,1.38,5,21.421
4.0725,6.579,20.113,20.1856,7.288,6.1,14.124,2.685,0.56,5,21.408
4.0729,7.494,20.336,20.2208,7.557,6.1,14.16666667,2.619,1.21,5,21.398
4.073,5.082,20.597,20.2556,7.197,6.1,14.00966667,1.641,-1.29,3,21.448
4.0731,5.008,20.771,20.2778,6.771,6.1,14.35666667,1.977,1.26,5,21.526
4.0732,6.132,20.953,20.3046,6.459,6.1,14.10333333,2.583,0.69,5,21.66
4.0735,5.544,21.147,20.3392,5.753,6.1,13.55133333,1.788,-3.8,2,21.802
4.0736,8.931,21.208,20.3628,5.14,6.1,13.53266667,0.549,1,5,21.948
4.0737,7.946,21.307,20.3704,3.777,6.1,13.81066667,1.311,2.45,5,22.16
4.0738,6.857,21.421,20.3886,2.975,6.1,13.732,0.585,-3.87,2,22.342
4.0739,7.872,21.408,20.3966,3.194,6.1,14.124,1.515,1.53,5,22.395
4.0742,10.634,21.398,20.417,3.247,6.1,14.33833333,3.567,3.4,6,22.513
4.0743,10.776,21.448,20.4636,3.645,6.1,14.60466667,3.774,2.46,5,22.623
4.0744,9.154,21.526,20.5138,4.837,6.1,14.56366667,3.132,1.25,5,22.676
4.0745,6.6,21.66,20.5568,6.132,6.1,14.79566667,3.546,1.54,5,22.597
4.0746,7.346,21.802,20.6056,7.621,6.1,15.002,4.971,0.82,5,22.464
4.0749,4.884,21.948,20.6718,8.943,6.1,14.87566667,3.126,-0.73,3,22.129
4.075,10.572,22.16,20.7154,8.932,6.1,14.45466667,4.581,-0.39,3,21.746
4.0751,9.23,22.342,20.7764,8.607,6.1,14.07766667,3.258,-3.34,2,21.22
4.0752,6.698,22.395,20.82,8.341,6.1,13.95866667,2.205,-0.85,3,20.853
4.0753,10.214,22.513,20.8502,6.616,6.1,13.91633333,2.055,1.09,5,20.535
4.0756,12.635,22.623,20.8788,4.876,6.1,13.69866667,2.616,0.67,5,20.357
4.0757,8.991,22.676,20.9148,4.278,6.1,13.11833333,1.59,-3.47,2,20.169
4.0758,17.77,22.597,20.9366,5.323,6.1,12.92,1.407,-1.2,3,20.046
4.0759,17.719,22.464,20.9558,6.465,6.1,11.02733333,-0.711,-7.8,1,19.885
4.076,16.674,22.129,20.9462,10.364,6.1,10.60266667,-1.647,-1.47,3,19.699
4.0763,21.142,21.746,20.9236,12.496,6.1,9.340666667,-4.194,-8.23,1,19.562
4.0764,15.787,21.22,20.8656,16.534,6.1,10.17533333,-2.226,8.4,7,19.389
4.0765,19.837,20.853,20.8346,16.164,6.1,9.964666667,-3.066,-1.45,3,19.35
4.0766,17.447,20.535,20.7912,16.238,6.1,10.67533333,-0.681,6.35,6,19.196
4.0767,10.696,20.357,20.7818,15.331,6.1,10.72566667,-0.102,0.69,5,19.141
4.077,9.565,20.169,20.7804,13.755,6.1,11.207,2.217,3.92,6,18.948
4.0771,7.848,20.046,20.8096,11.916,6.1,10.78033333,0.942,-5.47,2,18.807
4.0772,10.174,19.885,20.8218,10.479,6.1,10.80233333,0.498,-2.54,3,18.607
4.0773,11.703,19.699,20.8282,9.021,6.1,10.095,-1.251,-6.04,2,18.532
4.0774,7.799,19.562,20.8122,9.944,6.1,9.875333333,-3.069,-3.54,2,18.577
4.0777,6.455,19.389,20.7718,11.538,6.1,9.622666667,-3.915,-1.47,3,18.711
4.0778,13.946,19.35,20.7194,12.165,6.1,10.12766667,-2.613,2,5,18.881
4.0779,12.278,19.196,20.6854,13.103,6.1,10.45066667,-2.631,3.99,6,19.073
4.078,11.932,19.141,20.6498,13.276,6.1,10.47233333,-1.593,-0.92,3,19.351
4.0781,14.408,18.948,20.6292,12.832,6.1,10.747,-0.558,3.6,6,19.573
4.0784,19.202,18.807,20.622,11.765,6.1,11.19766667,0.048,1.1,5,19.746
4.0785,11.867,18.607,20.6226,8.437,6.1,11.19433333,0.378,0.47,5,19.808
4.0786,14.22,18.532,20.6274,7.252,6.1,11.13533333,0.519,3.57,6,19.868
4.0787,11.412,18.577,20.6342,8.049,6.1,10.87766667,-0.213,-1.45,3,19.967
4.0788,11.101,18.711,20.6314,8.751,6.1,10.56966667,-0.693,-1.47,3,20.039
4.0792,9.531,18.881,20.6222,8.249,6.1,10.36966667,-1.473,-0.21,3,20.131
4.0793,12.941,19.073,20.6022,6.654,6.1,11.325,0.564,6.24,6,20.244
4.0794,14.179,19.351,20.6098,6.598,6.1,10.942,0.234,0.73,5,20.304
4.0795,11.898,19.573,20.613,7.199,6.1,10.767,-1.329,-3.18,2,20.118
4.0798,11.229,19.746,20.5944,5.894,6.1,10.554,-2.352,-2.24,3,19.771
4.0799,8.552,19.808,20.561,5.333,6.1,10.511,-2.241,0.97,5,19.466
4.08,8.946,19.868,20.529,4.92,6.1,10.54233333,-1.911,2.42,5,19.266
4.0801,7.406,19.967,20.5014,4.661,6.1,10.78,-0.954,2.07,5,19.103
4.0802,12.713,20.039,20.4878,5.238,6.1,10.52866667,-1.44,-0.43,3,18.81
4.0805,10.746,20.131,20.467,5.402,6.1,10.19766667,-1.746,-0.39,3,18.513
4.0806,10.513,20.244,20.4416,4.908,6.1,9.701,-1.443,-2.77,3,18.145
4.0807,16.876,20.304,20.4214,4.021,6.1,8.778,-3.495,-6.26,2,17.719
4.0808,20.341,20.118,20.372,6.241,6.1,8.106666667,-6.147,-7.79,1,17.412
4.0809,11.386,19.771,20.283,10.554,6.1,8.106666667,-5.532,-1.39,3,17.313
4.0812,8.624,19.466,20.206,13.545,6.1,8.582666667,-5.052,3.52,6,17.39
4.0813,12.297,19.266,20.1346,14.703,6.1,8.697333333,-5.106,3.18,6,17.459
4.0814,10.08,19.103,20.06,14.923,6.1,8.004333333,-6.798,-4.51,2,17.544
4.0815,8.951,18.81,19.9582,15.185,6.1,7.940666667,-6.582,2.19,5,17.628
4.0816,9.301,18.513,19.8584,13.883,6.1,7.59,-7.977,-4.51,2,17.848
4.0819,12.15,18.145,19.7356,12.452,7.2,7.031666667,-9.009,-3.89,2,18.055
4.082,17,17.719,19.5958,10.433,7.2,7.550333333,-8.049,3.81,6,18.38
4.0821,9.226,17.412,19.4718,6.989,7.2,8.07,-6.882,4.91,6,18.762
4.0822,11.41,17.313,19.3662,5.445,7.2,8.150666667,-5.676,1.69,5,19.139
4.0823,10.105,17.39,19.282,5.903,7.2,7.888,-5.901,-1.77,3,19.406
4.0826,10.172,17.459,19.1952,5.838,7.2,8.400666667,-5.139,4.29,6,19.693
4.0827,7.864,17.544,19.1188,6.674,7.2,8.568333333,-4.569,2.98,5,20.068
4.0828,11.506,17.628,19.0504,7.979,7.2,8.658333333,-2.907,2.84,5,20.432
4.0829,8.867,17.848,19.0084,9.972,7.2,8.809333333,-2.229,1.28,5,20.666
4.083,7.403,18.055,18.9766,11.738,7.2,9.195,0.699,1.92,5,20.918
4.0833,9.597,18.38,18.9858,12.791,7.2,8.677333333,1.017,-0.45,3,21.262
4.0834,9.682,18.762,18.999,11.494,7.2,8.993666667,4.755,2.83,5,21.644
4.0835,13.655,19.139,19.0556,10.913,7.2,8.773666667,1.644,-1.31,3,21.928
4.0836,21.561,19.406,19.0768,10.362,7.2,8.867,2.895,2.45,5,22.094
4.0837,20.013,19.693,19.1136,10.13,7.2,9.048333333,1.761,2.68,5,22.343
4.084,7.092,20.068,19.1374,8.878,7.2,9.531666667,2.499,3.03,6,22.611
4.0841,10.259,20.432,19.1714,9.103,7.2,9.094,0.213,-3.39,2,22.797
4.0842,6.808,20.666,19.1744,8.045,7.2,9.341,3.036,3.37,6,22.914
4.0843,19.866,20.918,19.215,8.176,7.2,10.177,5.694,5.3,6,23.116
4.0844,20.384,21.262,19.2892,10.062,7.2,10.62533333,9.228,3.27,6,23.066
4.0847,9.142,21.644,19.4022,12.531,7.2,9.756333333,8.853,-4.45,2,22.907
4.0848,10.343,21.928,19.5068,11.869,7.2,9.250333333,8.385,-2.66,3,22.656
4.0849,8.595,22.094,19.6044,11.063,7.2,9.558333333,8.574,2.51,5,22.544
4.085,10.141,22.343,19.7062,9.55,7.2,9.926,8.214,3.01,6,22.501
4.0851,9.632,22.611,19.8076,8.814,7.2,10.123,8.142,-1.1,3,22.289
4.0854,5.265,22.797,19.9072,8.069,7.2,10.05366667,6.753,-0.17,3,21.938
4.0855,10.562,22.914,19.9928,7.823,7.2,10.168,6.51,0.43,5,21.61
4.0856,13.916,23.116,20.0762,5.718,7.2,9.450333333,3.543,-7.7,1,21.257
4.0857,14.109,23.066,20.1218,6.826,7.2,9.349,2.505,0.37,5,20.838
4.0858,10.467,22.907,20.1552,8.064,7.2,9.519333333,2.739,-0.74,3,20.5
4.0861,10.183,22.656,20.1912,8.121,7.2,9.425333333,3.723,1.49,5,20.124
4.0862,7.738,22.544,20.2394,8.436,7.2,9.409,3.915,0.37,5,19.846
4.0863,9.564,22.501,20.29,8.659,7.2,9.127,0.276,-5.16,2,19.628
4.0864,11.946,22.289,20.2938,10.056,7.2,8.613666667,-0.954,-3.37,2,19.574
4.0865,9.933,21.938,20.2806,11.083,7.2,8.521,-0.045,-0.15,3,19.609
4.0868,9.423,21.61,20.28,11.356,7.2,8.301333333,0.198,-1.45,3,19.667
4.0869,10.49,21.257,20.2826,11.036,7.2,8.137666667,-0.939,-2.83,3,19.747
4.087,8.729,20.838,20.2702,9.937,7.2,7.746,-3.09,-5.16,2,19.836
4.0872,3.044,20.5,20.2284,12.51,7.2,7.649,-4.068,-1.65,3,19.953
4.0875,7.483,20.124,20.1722,14.146,7.2,8.073666667,-2.763,4.58,6,20.073
4.0876,14.102,19.846,20.1342,13.848,7.2,8.129666667,-1.314,4.91,6,20.322
4.0877,22.685,19.628,20.1162,11.966,7.2,9.165,2.088,8.75,7,20.397
4.0878,9.124,19.574,20.144,10.896,7.2,9.037666667,3.843,-1.12,3,20.344
4.0879,5.11,19.609,20.192,11.372,7.2,9.023,5.889,-2.22,3,20.142
4.0882,6.009,19.667,20.2598,11.78,7.2,9.155666667,6.729,0.92,5,19.943
4.0883,7.556,19.747,20.3362,12.327,7.2,9.097333333,5.139,-0.96,3,19.793
4.0884,10.466,19.836,20.3966,12.655,7.2,8.879333333,3.594,-1.36,3,19.586
4.0885,12.484,19.953,20.4402,12.542,7.2,8.392333333,3.522,-4.71,2,19.479
4.0886,8.671,20.073,20.481,11.19,7.2,8.707666667,4.479,5.1,6,19.445
4.0889,14.205,20.322,20.534,8.218,7.2,8.239666667,4.479,-4.51,2,19.554
4.089,7.861,20.397,20.5846,6.828,7.2,7.949666667,5.211,-1.85,3,19.539
4.0891,16.77,20.344,20.6412,7.631,7.2,7.930333333,4.329,1.2,5,19.569
4.0892,6.965,20.142,20.69,7.279,7.2,7.774,2.367,-1.09,3,19.573
4.0893,12.211,19.943,20.718,6.992,7.2,7.827333333,1.863,0.1,5,19.565
4.0896,9.044,19.793,20.7404,6.891,7.2,7.427333333,1.794,-1.98,3,19.583
4.0897,9.544,19.586,20.7616,6.459,7.2,7.829333333,1.785,4.26,6,19.616
4.0898,6.538,19.479,20.7836,5.279,7.2,7.930666667,1.575,2.3,5,19.719
4.0899,7.154,19.445,20.8036,4.721,7.2,8.227,1.425,2.35,5,19.741
4.09,3.327,19.554,20.8222,5.773,7.2,8.14,0.651,-1.22,3,19.724
4.0904,3.509,19.539,20.8308,5.543,7.2,7.978,-0.624,-2.32,3,19.608
4.0905,6.486,19.569,20.8224,5.589,7.2,7.746,-1.416,-3.13,2,19.591
4.0906,3.727,19.573,20.8034,5.554,7.2,7.714,-2.046,0.57,5,19.635
4.0907,2.508,19.565,20.7752,5.596,7.2,7.871,-1.602,0.26,5,19.729
4.0911,12.515,19.583,20.7534,5.471,7.2,8.456333333,-2.037,0.88,5,19.752
4.0912,8.156,19.616,20.725,5.284,7.2,8.494666667,-2.319,1.64,5,19.737
4.0913,4.729,19.719,20.6918,4.404,7.2,8.363333333,-3.147,-0.05,3,19.711
4.0914,6.105,19.741,20.6454,4.382,7.2,8.269333333,-2.121,0.3,5,19.642
4.0917,6.532,19.724,20.6152,4.289,7.2,8.114666667,-3.735,-2.62,3,19.571
4.0918,7.279,19.608,20.5602,3.442,7.2,8.191,-4.101,3.83,6,19.522
4.0919,5.884,19.591,20.4966,3.117,7.2,8.319333333,-4.746,0.7,5,19.504
4.092,8.919,19.635,20.4206,3.674,7.2,8.381333333,-3.726,-0.59,3,19.412
4.0921,10.331,19.729,20.3636,3.523,7.2,7.833,-3.813,-2.99,3,19.324
4.0925,8.3,19.752,20.3068,3.255,7.2,7.665666667,-4.887,-1.69,3,19.253
4.0926,10.175,19.737,20.2322,3.501,7.2,7.875,-5.544,0.31,5,19.263
4.0927,13.134,19.711,20.145,3.79,7.2,7.965333333,-5.415,-0.57,3,19.241
4.0928,25.874,19.642,20.0608,4.196,7.2,7.998,-5.409,-0.16,3,19.218
4.0931,12.115,19.571,19.9768,4.489,7.2,8.108,-5.157,1.47,5,19.272
4.0932,16.072,19.522,19.8964,4.406,7.2,8.065666667,-3.378,-1.08,3,19.341
4.0933,17.243,19.504,19.8478,4.523,7.2,8.318333333,-3.474,0,5,19.399
4.0934,96.423,19.412,19.7976,4.141,7.2,8.171333333,-3.027,0.94,5,19.453
4.0935,14.01,19.324,19.7542,3.015,7.2,8.330666667,-3.354,0.26,5,19.491
4.0938,11.998,19.253,19.7054,1.374,7.2,8.197666667,-3.162,1.08,5,19.538
4.0939,19.847,19.263,19.6592,1.593,7.2,7.982333333,-2.643,-3.32,2,19.434
4.094,13.736,19.241,19.6226,1.865,4.7,8.13,-1.614,0.26,5,19.291
4.0941,12.336,19.218,19.601,2.015,4.7,8.606666667,-0.585,3.47,6,19.1
4.0942,10.014,19.272,19.5932,2.409,4.7,8.765333333,0.03,0.61,5,18.897
4.0945,5.571,19.341,19.5936,2.788,4.7,8.864666667,1.173,0.86,5,18.68
4.0946,7.052,19.399,19.6086,3.393,4.7,8.565666667,2.454,-1.25,3,18.545
4.0947,7.003,19.453,19.6384,3.4,4.7,8.461333333,2.73,-0.81,3,18.354
4.0948,13.07,19.491,19.671,3.245,4.7,8.597,1.731,1.38,5,18.183
4.0949,20.797,19.538,19.6926,3.341,4.7,8.216333333,-1.986,-7.37,1,18.024
4.0952,12.207,19.434,19.6666,5.039,4.7,8.166333333,-4.491,-0.98,3,17.868
4.0953,29.834,19.291,19.6026,6.369,4.7,7.946333333,-5.808,-6.22,2,17.817
4.0954,17.019,19.1,19.5208,9.567,4.7,8.134333333,-5.358,-0.41,3,17.816
4.0955,13.951,18.897,19.447,11.715,4.7,8.282333333,-4.836,3.06,6,17.884
4.0956,29.048,18.68,19.3798,12.147,4.7,8.161333333,-3.225,5.37,6,17.948
4.096,10.785,18.545,19.3354,11.522,4.7,8.188,-3.432,-2.12,3,17.891
4.0961,9.977,18.354,19.2888,10.47,4.7,7.982,-2.196,-0.28,3,17.703
4.0962,7.193,18.183,19.2604,9.365,4.7,7.982666667,-3.603,-0.22,3,17.544
4.0963,7.161,18.024,19.2114,8.065,4.7,8.157333333,-1.893,1.67,5,17.428
4.0966,10.323,17.868,19.1868,5.24,4.7,8.006666667,-2.007,-2.25,3,17.316
4.0967,8.874,17.817,19.1612,4.96,4.7,7.981333333,-1.845,1.79,5,17.209
4.0968,13.483,17.816,19.1374,4.952,4.7,7.821,-2.226,-2.42,3,17.1
4.0969,7.842,17.884,19.109,4.174,4.7,7.792,-2.427,-0.62,3,16.996
4.097,13.279,17.948,19.078,2.918,4.7,7.416333333,-2.97,-3.92,2,16.903
4.0973,16.699,17.891,19.0408,4.191,4.7,7.103,-4.641,-2.19,3,16.842
4.0974,13.85,17.703,18.9802,5.513,4.7,6.974,-5.361,-0.6,3,16.9
4.0975,11.099,17.544,18.9086,6.616,4.7,6.999,-5.37,2.31,5,17.03
4.0976,8.342,17.428,18.8352,6.762,4.7,6.987333333,-5.067,0,5,17.133
4.0977,10.532,17.316,18.7668,6.729,4.7,7.134333333,-3.942,2.08,5,17.165
4.098,6.322,17.209,18.7148,5.875,4.7,6.905333333,-3.774,-2.5,3,17.148
4.0981,7.511,17.1,18.6666,5.578,4.7,7.011666667,-3.348,2.21,5,17.105
4.0982,15.646,16.996,18.6236,4.175,4.7,6.831333333,-3.93,-1.93,3,17.082
4.0983,15.363,16.903,18.573,3.334,4.7,7.131,-3.834,1.25,5,17.031
4.0984,13.59,16.842,18.5232,2.292,4.7,7.417,-3.498,2.94,5,16.978
4.0987,12.423,16.9,18.477,3.102,4.7,7.491666667,-2.955,2,5,16.89
4.0988,7.569,17.03,18.438,4.051,4.7,7.256333333,-3.594,-2.07,3,16.733
4.0989,4.558,17.133,18.3904,3.708,4.7,7.264666667,-3.396,-1.89,3,16.561
4.099,7.822,17.165,18.3466,3.552,4.7,6.988,-5.109,-2.86,3,16.39
4.0991,7.847,17.148,18.2782,3.764,4.7,7.046333333,-5.148,0.54,5,16.219
4.0994,7.22,17.105,18.2088,3.964,4.7,7.011333333,-5.343,-1.37,3,16.063
4.0995,6.339,17.082,18.1372,4.249,4.7,6.951333333,-4.446,0.54,5,15.918
4.0996,7.981,17.031,18.0794,4.498,4.7,6.715333333,-4.554,-2.11,3,15.759
4.0997,12.514,16.978,18.0212,5.087,4.7,6.881333333,-4.851,-0.86,3,15.602
4.0998,13.706,16.89,17.959,5.761,4.7,6.809,-5.004,-1.18,3,15.517
4.1001,12.267,16.733,17.8952,6.046,3.4,6.925333333,-4.653,1.26,5,15.386
4.1002,7.321,16.561,17.836,4.842,3.4,6.732666667,-5.577,-2.23,3,15.258
4.1003,6.735,16.39,17.764,4.215,3.4,6.700666667,-5.826,-2.09,3,15.121
4.1004,7.368,16.219,17.6896,4.257,3.4,6.613,-6.357,-2.2,3,14.965
4.1008,11.576,16.063,17.6084,5.213,3.4,6.554,-6.267,1.32,5,14.926
4.1009,9.611,15.918,17.5276,5.105,3.4,6.54,-6.9,-2.42,3,14.831
4.101,10.362,15.759,17.4384,5.484,3.4,6.596,-6.981,0.74,5,14.71
4.1011,9.907,15.602,17.3472,5.003,3.4,7.002666667,-5.604,2.46,5,14.639
4.1012,15.976,15.517,17.2764,4.453,3.4,6.814333333,-6.615,-3.89,2,14.607
4.1015,11.678,15.386,17.1926,4.408,3.4,6.755666667,-7.644,-1.08,3,14.575
4.1016,9.492,15.258,17.0924,4.51,3.4,6.953333333,-7.614,0.75,5,14.607
4.1017,10.674,15.121,16.992,3.545,3.4,6.877666667,-8.631,-3.73,2,14.681
4.1018,13.796,14.965,16.8772,3.795,3.4,7.112,-7.08,5.91,6,14.765
4.1019,20.538,14.926,16.7842,3.436,3.4,6.924,-8.274,-5.98,2,14.854
4.1022,13.441,14.831,16.6764,4.142,3.4,6.888,-8.661,-0.42,3,14.832
4.1023,9.547,14.71,16.562,4.381,3.4,6.973,-6.753,0.92,5,14.844
4.1024,11.156,14.639,16.4794,4.556,3.4,7.104666667,-5.697,3.52,6,14.914
4.1025,10.742,14.607,16.4104,4.351,3.4,7.018,-3.432,2.51,5,14.987
4.1026,11.054,14.575,16.3714,3.774,3.4,6.902333333,-3.252,0.27,5,15.14
4.1029,13.631,14.607,16.3346,4.116,3.4,7.021666667,-3.603,1.72,5,15.265
4.103,17.639,14.681,16.2926,4.809,3.4,7.096,-4.608,1.36,5,15.402
4.1031,14.739,14.765,16.236,5.626,3.4,6.831666667,-4.89,-3.21,2,15.49
4.1032,15.852,14.854,16.1772,5.348,3.4,6.797666667,-5.271,-1.79,3,15.505
4.1033,11.403,14.832,16.114,5.303,3.4,6.648,-6.15,-3.78,2,15.577
4.1036,13.711,14.844,16.0404,5.143,3.4,6.682333333,-5.688,3.64,6,15.697
4.1037,12.706,14.914,15.9712,4.429,3.4,6.605666667,-4.86,1.08,5,15.829
4.1038,36.174,14.987,15.9134,3.7,3.4,6.734333333,-3.156,8.7,7,15.933
4.1039,30.569,15.14,15.8752,5.294,3.4,6.625333333,-2.337,0.55,5,15.969
4.104,11.442,15.265,15.8476,6.501,3.4,6.52,-1.89,0.98,5,15.915
4.1043,10.455,15.402,15.8254,7.544,3.4,6.446,-1.152,-1.39,3,15.854
4.1044,17.141,15.49,15.8124,8.027,3.4,5.979,-1.449,-3.2,2,15.783
4.1045,17.605,15.505,15.7964,8.063,3.4,5.779666667,-1.149,0.44,5,15.778
4.1046,25.589,15.577,15.7838,7.983,3.4,5.713,-1.425,1.33,5,15.775
4.1047,13.791,15.697,15.7678,7.629,3.4,5.453,-2.211,-2.74,3,15.741
4.105,12.956,15.829,15.743,5.811,3.4,5.703666667,-2.358,1.54,5,15.65
4.1051,18.325,15.933,15.716,4.536,3.4,5.453666667,-2.58,-3.28,2,15.621
4.1052,10.182,15.969,15.6872,3.742,3.4,5.646,-2.472,2.61,5,15.536
4.1053,8.456,15.915,15.659,3.681,3.4,5.481,-1.893,0.13,5,15.511
4.1054,7.862,15.854,15.6378,3.392,3.4,5.485333333,-2.136,0.38,5,15.486
4.1058,15.074,15.783,15.6136,2.521,3.4,5.670333333,-2.193,2.72,5,15.466
4.1059,8.325,15.778,15.588,2.417,3.4,5.388666667,-3.579,-3.08,2,15.333
4.106,14.73,15.775,15.5454,2.422,3.4,5.237,-3.432,-1.53,3,15.17
4.1061,15.227,15.741,15.5054,2.585,3.4,5.188666667,-3.552,-2.33,3,15.03
4.1064,11.144,15.65,15.4648,3.02,3.4,5.214333333,-2.448,1.19,5,14.958
4.1065,10.311,15.621,15.4376,3.217,3.4,5.196,-3.171,-2.09,3,14.947
4.1066,9.9,15.536,15.4022,3.691,3.4,5.241666667,-2.652,0.53,5,14.923
4.1067,23.801,15.511,15.373,3.938,3.4,5.227,-2.076,2.66,5,14.992
4.1068,8.449,15.486,15.35,3.876,3.4,5.195,-1.347,0.45,5,15.091
4.1071,11.324,15.466,15.3354,3.787,3.4,4.931,-3.09,-6.89,2,15.089
4.1072,7.173,15.333,15.3022,4.739,3.4,4.949333333,-2.523,0.9,5,15.128
4.1073,8.844,15.17,15.2754,4.11,3.4,4.899666667,-3.366,-1.85,3,15.193
4.1074,5.467,15.03,15.2392,4.403,3.4,4.963333333,-1.92,3.07,6,15.216
4.1075,11.62,14.958,15.219,4.167,3.4,5.089,-0.834,1.69,5,15.386
4.1078,11.49,14.947,15.2104,4.134,3.4,5.020666667,-0.078,0.33,5,15.55
4.1079,13.697,14.923,15.2096,3.973,3.4,5.223333333,0.726,4.05,6,15.74
4.108,11.777,14.992,15.217,4.628,3.4,5.265333333,2.25,2.43,5,15.998
4.1081,12.335,15.091,15.2394,5.72,3.4,4.978333333,0.798,-3.8,2,16.228
4.1082,17.45,15.089,15.2474,5.706,3.4,4.979666667,0.993,3.11,6,16.396
4.1085,10.186,15.128,15.2576,6.156,3.4,4.765666667,0.609,-5.09,2,16.602
4.1086,9.929,15.193,15.2636,5.699,3.4,4.691,0.348,-1.92,3,16.74
4.1087,9.649,15.216,15.267,5.47,3.4,4.949666667,2.562,8.1,7,16.898
